chain_key,pdb_id,chain_id,release_date,length,resolved_c1_count,normalized_sequence_sha256,sequence_coordinate_sha256,db_controlled_included
1RNA_A,1RNA,A,1991-04-15,14,14,e79dc4e090feb481565a85ab7398ff0ad484dfe76dee7fbd4cc04bbb744ee937,0e8f27444d915400393f8f1f3f7f7c826a62d58802d2544663cf184c0a903261,True
1RNA_B,1RNA,B,1991-04-15,14,14,e79dc4e090feb481565a85ab7398ff0ad484dfe76dee7fbd4cc04bbb744ee937,a0e482a262558eeb067ecef5bea10e34ce4162df60c3755bdf992a9ddc8cfd37,True
1RNG_A,1RNG,A,1995-12-07,12,12,94c565cbe400e18ab76c2052f3709e4106c3bf888831d5e29c43844b87cfcf1e,d20d9a81e9afa3a6cc3686e654d9d1a927468a4187935b27e7c2ac2a5ec8a651,True
1RNK_A,1RNK,A,1995-02-27,34,34,215a17f3c5b179ea9b28d018a5547039a2c98b7ec85054eaafa08f6f0b31b415,49d1eaaf7b623073a68728adfdc79e88e74e7c3a410278c56c0671862261b82e,True
1ROQ_A,1ROQ,A,2004-05-18,14,14,3fd70cb11f213d7b38c982d8ea4dd984c59b32cd53495d56dc5b311a2bb9e956,2d2d231172eb5ce7a266314c9babf1aaa6c61a632e6a39198b5af9fd2af74481,True
1RPU_C,1RPU,C,2004-01-13,21,21,30e7f1e976a7d9c54913094ad26f8dba910bbc77f65380706879fd3b484c1326,899e2aa3423b0e65b251aed00ad6138e8a68670f134685c91f35b49f3e78e4ff,True
1RPU_D,1RPU,D,2004-01-13,21,21,30e7f1e976a7d9c54913094ad26f8dba910bbc77f65380706879fd3b484c1326,89495b40722731246c765180bc95e6f104d6c0f99bb22d1f5dbb7c42fc68f929,True
1RRD_A,1RRD,A,1998-04-22,10,10,6cdd3098020d6e0298798bf5228dd1a481013e4aa37a05eacd8636ef39b99535,0842bab5224209c81a64d2db9f2309b96943bd55f8cafb081461e905f4493c58,True
1RRR_A,1RRR,A,1998-04-22,10,10,6cdd3098020d6e0298798bf5228dd1a481013e4aa37a05eacd8636ef39b99535,ec730bb26249593a6f9233eb44b160e3a1d266be8aa34052cb8e7e010d7fb2cd,True
1RRR_B,1RRR,B,1998-04-22,10,10,d6b65183df2ab83d0edfa97c5856bd32d14542db6fa93cd12e590bf226034c98,94a605c3eab8933964f24651422fb958a2ea870c0c5c4dc1cdd2734870f40ec4,True
1RXA_A,1RXA,A,1996-10-20,8,8,2be16092ec3f640bed0b8f048a3c36de8b4ea1f2c6971ed410b3f2559e3bfcf0,0334ecae076a070e9b62e810857421cb881bcdf4024a60d5bbd41a334475abb8,True
1RXB_A,1RXB,A,1996-08-26,8,8,2be16092ec3f640bed0b8f048a3c36de8b4ea1f2c6971ed410b3f2559e3bfcf0,810b68dedad2b30d70d8c3687e105de0bf4d88a38853ef2de3ede52c33c7fa57,True
1RXB_B,1RXB,B,1996-08-26,8,8,2be16092ec3f640bed0b8f048a3c36de8b4ea1f2c6971ed410b3f2559e3bfcf0,e6b4fce731b8c92a3316aa384c2bfe1e10bcc1eab7db87045b2ffa4439e6649e,True
1RY1_A,1RY1,A,2004-04-20,128,128,c08d00617f93b59e01036388f937b2d16387d44bf1b3234642ca18515365376c,bd98a822975de1f6e7d9032864c12781ce7d5a0961ba200040f6c0665641c696,True
1RY1_E,1RY1,E,2004-04-20,49,49,e23e00e99adec248d491b5129f1aaccfeb9bf595ef4598380c876e4be82a362e,4282e2ff734c1c59b67fc0061f9cf98c77e1f13f530d211f4574752c7b3ad9ad,True
1RY1_M,1RY1,M,2004-04-20,27,27,55bb4901f59ddb2c6430ec452388a01a71fb24a880a7855936077bc567fb1e12,289e6d9c0b847bb779a42402a4bddb9c7077c706b1ca76a2360eb084a08efb79,True
1RY1_N,1RY1,N,2004-04-20,31,31,1d368faffdd0443671a6c7e56526718639c3b62beb9bee715f8181d570693c3c,99d03379434cdb721cabaaeab3d0c15ecc2135b5491d55b4f5f65fe9fc2b7edc,True
1RY1_O,1RY1,O,2004-04-20,24,24,104aba6413fe322f83b6c0a743e7d8a8b5fa36ad2d2e472330e0530948808bef,8660792505d0a3ed55e49d2fb8bdf8e6299320924b984c9ae36e4a213d7370f4,True
1RY1_P,1RY1,P,2004-04-20,19,19,3c12aef90ab4fa9ce8ee90f5e4cd12b447d47f62ac9934bc0070a824b0bd2f06,597d0cb2c7fbbc891bd8e189189d07b55eae7e7baf6180678acc788f7fe02362,True
1RY1_Q,1RY1,Q,2004-04-20,12,12,27d5c4f8e5864ee75b9e228dd6558715bfd96eb273e8c3d05ace8e30fad9b01c,e619d6956f42ac0811f5d329d922211af682e9583c4e9ab81fafdc443db23fa5,True
1RY1_R,1RY1,R,2004-04-20,12,12,51e03add270fe2ea2a405724214d90251535ba4fcf5b812affae7b1faec8b87f,e997ea85318ebc5f3478522668a2446cd86802c6852067a39bc5b8855992cf62,True
1S03_A,1S03,A,2004-05-25,47,47,22dbfa6ba3b900139a9e4cac0cf32f847f3a9ce2c7822fbf376f72717449d436,933456079b35ad0c1e6a27498d234c3f00c6f1669aae82f88facc2d0b305dba5,True
1S03_B,1S03,B,2004-05-25,47,47,22dbfa6ba3b900139a9e4cac0cf32f847f3a9ce2c7822fbf376f72717449d436,25344af0c8dbd6c28ac6b61dcf402f5a58aab799c01d77546a21221d32481166,True
1S0V_F,1S0V,F,2004-02-24,8,8,16f83ff9ab25f6decdba99f7d59c226bc285465c5ad04deed0a9fd1dcdd1c4e7,00ad4aba2fd3ad868e339d06303712078a0225dbd8dfff42d8e60a852cd9f08c,True
1S0V_I,1S0V,I,2004-02-24,8,8,16f83ff9ab25f6decdba99f7d59c226bc285465c5ad04deed0a9fd1dcdd1c4e7,017b255e2c95a20072efa5cb4a156479ba4875a7ae4f3a45f52334a0434d4fd8,True
1S0V_L,1S0V,L,2004-02-24,8,8,16f83ff9ab25f6decdba99f7d59c226bc285465c5ad04deed0a9fd1dcdd1c4e7,d624c0b22975e671a5f4a33285fa0cabc56455e22672879ad1cce5fc75c445c9,True
1S0V_O,1S0V,O,2004-02-24,8,8,16f83ff9ab25f6decdba99f7d59c226bc285465c5ad04deed0a9fd1dcdd1c4e7,5d67747c32a5667b9c032ae035c4bf21ca06080155d20f85cb702f8531ecc7eb,True
1S2F_A,1S2F,A,2004-08-31,23,23,a8adb72355c6ac452873f9e9208149325bc0626af87a55bc1419a8ff7e2039c7,df963568bb481b99aa936d28bfb691e3d895da4fb3b0491701dc869a1c1bf27c,True
1S34_A,1S34,A,2004-08-31,23,23,a8adb72355c6ac452873f9e9208149325bc0626af87a55bc1419a8ff7e2039c7,7c083e3af4688800e0d0f42aa55a6d859b1a6ff20debb1171f7994a2b7964156,True
1S72_0,1S72,0,2004-06-15,2754,2754,1be4decef2ff27b601f95f42adf14f263c474f510355441eccded7724610156f,f15c63202217acb251f2c9b7ed601de45f2a1d2e8da1ab6e60d37efd6b1d14fe,True
1S72_9,1S72,9,2004-06-15,122,122,dfd3de7e030b318feef57d595066feb0db93248ca32278cd4595d7a64d72074c,28341280b3e9683261ebfb2589bd4345b8be68c9b2fd1035c81ddca8d19c4123,True
1S76_R,1S76,R,2004-03-23,9,9,78f453ba4fcf31e1569c18706e438594bee7d633795a5377f93a3d1c527287b1,d8c65958e4e8d405d4b81885c39cf8e11472143a2e8388ad001a019dd391736d,True
1S77_R,1S77,R,2004-03-23,10,10,d97e91c28245a42e7f118e72812669309d7e5345458ce05a8bb3aa38c3cbea8e,4c3e4dbc17d6e8636e125cc5cfa455dbfc9ddba6ebf78a2ccd96b0630918b7cf,True
1S9L_A,1S9L,A,2004-06-29,5,5,15523fd05a5008af71f946435e63ea283b9174b924f64b6a51669eee06442e4e,4965e88600d52e95c7f2f82329eea5387d89ee0384dbb302ea5bf19c08c60a56,True
1S9L_B,1S9L,B,2004-06-29,5,5,15523fd05a5008af71f946435e63ea283b9174b924f64b6a51669eee06442e4e,b0fe44341cb62ae2f472daaa3ad2ca5b576d85921e5223384b7a849b0f7e6aec,True
1S9L_C,1S9L,C,2004-06-29,5,5,15523fd05a5008af71f946435e63ea283b9174b924f64b6a51669eee06442e4e,21628caa173978528a5a4ebd745aeb2c01f76a78d2d7542b57478b593fe7c1e2,True
1S9L_D,1S9L,D,2004-06-29,5,5,15523fd05a5008af71f946435e63ea283b9174b924f64b6a51669eee06442e4e,25c693c0cd3997933c03f856bd0f1b7fb93149557518a05f9e4af9795286051f,True
1S9S_A,1S9S,A,2004-04-06,101,101,44dd1724f5e565910b00547e4b4c3a57fbd5c23ff2cb1f2ce8cb3e127cd967e3,f0d7a1d88f5b956eef4a1c8b9d865526cb2fdf7ff51ebdb87fd680a066153b3a,True
1SA9_A,1SA9,A,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,86cab594413223fa25af9ffa8beb5660c5a535855456581ffc523ada18df8d0a,True
1SA9_B,1SA9,B,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,b45a15473141494d19d0fed9dd3de390fc0f0d45b1748b43c3b8edbf4aa8b6d4,True
1SA9_C,1SA9,C,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,d2ab922e982efd0a65c2d36a104dee3c12cdfcdbd2d4c77143db61b03f6844f9,True
1SA9_D,1SA9,D,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,e5fcf1272ed689c6c39624f0604d087d2545b4a239184485445b095a7e26b373,True
1SA9_E,1SA9,E,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,092a037cb0d1197d76dcfb80a6164dc64b2fbfdca8ed403543c54a9755cf5c4b,True
1SAQ_A,1SAQ,A,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,f5398d7331c70ca39e0ec969900b09a4e053a2c7fe8efcc81e2f33b126937014,True
1SAQ_B,1SAQ,B,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,89d871e8b237d81275c622be508cc7299e4a5efe42080cef47840519c0954e6c,True
1SAQ_C,1SAQ,C,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,2c4a1e57058b6e3f534487ca99dc82b23560c560979c40f8972e14a6fd34522c,True
1SAQ_D,1SAQ,D,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,3cbf1d1d7ec06e5abbf7ea97dbcc51575d183573b85d94718ebbf9f1e88a5444,True
1SAQ_E,1SAQ,E,2004-05-18,8,8,e13e794e7187ded44d2563742cb8d311a6d6a8a0c244a2c2c0f0856f1496d901,ed5c8c282ebb8c2151bfb10ad4fa633e3affb65b3a3fb27516e65f9e658ac6eb,True
1SCL_A,1SCL,A,1995-01-26,29,29,adc5e0ee2c05f122192b1d21d988908aad3a7d468a901517a8fcd6701e165843,fcb5e31fc450945bfd86a6162fbd1d9b8c3552220ce162cc841e8a61a24f0486,True
1SDR_A,1SDR,A,1995-02-27,12,12,20ae821ca0c9d538d9ab790744156e440b21b4691a3961012ff6ad96ff4523b5,0b4fd4667d3d93669ef1afc525969cecf7181ded49c9b6671e09a0e358ee38bc,True
1SDR_B,1SDR,B,1995-02-27,12,12,856b98e460b16c7511648e2b74dcdac1130c0d89b9e3935a65bc139987836411,4a10ee85223371c03dc1fd3033707b5e9c6005a33b6d9e8a2eeb472d1c1a30c8,True
1SDR_C,1SDR,C,1995-02-27,12,12,20ae821ca0c9d538d9ab790744156e440b21b4691a3961012ff6ad96ff4523b5,242e2c426da9a9b7e325ce4f61f544ae553404073270bd1f272434bd17619609,True
1SDR_D,1SDR,D,1995-02-27,12,12,856b98e460b16c7511648e2b74dcdac1130c0d89b9e3935a65bc139987836411,46d42abc09a6da1623b5f2f8d480c9c831888fed507c95c22556340ffd60bf05,True
1SDS_D,1SDS,D,2004-05-18,15,15,50eca25481f90436a70d15119136e38deb5e2c707fee2ab94f5cce6e614f64da,edfe5adfffa0f2583f5ae65453a713b576c0e84636a7ef54adec54964b446895,True
1SDS_E,1SDS,E,2004-05-18,15,15,50eca25481f90436a70d15119136e38deb5e2c707fee2ab94f5cce6e614f64da,2c5acf70adf597374f64b4d20f3f64efc3f27f5524bdb5e753ca14e0fc99555f,True
1SDS_F,1SDS,F,2004-05-18,15,15,50eca25481f90436a70d15119136e38deb5e2c707fee2ab94f5cce6e614f64da,4c4e4651b334c298889c4a767f2ace2bb08222e0c9f1c18e0fccf19a5b4df573,True
1SER_T,1SER,T,1994-04-30,65,65,d6b1ab2dced469902535756b4bf07bcb808ae6a2d8850871f0b2794c12200785,ab0a68bf60328d3997ca9ee676713b90cf8451c9eabbe7e7a2d71e85e3195fd8,True
1SFO_R,1SFO,R,2004-03-02,10,10,5a95ddc5ca96da0b4393e0c8b72605b165d59c697dea9b79e61f0884ec3ef62c,01d868718123a9d87ca1e1c920f137ed91ca747fd2e90051e2e60b049956e151,True
1SI3_B,1SI3,B,2004-05-25,9,9,4133bb937b86d82d5ccbd5c47e36ad21f63ef56fa084e3df144b30a1c1f8f28d,f851caf928b745821f54278ca80bddb005c826fcfb233626d00173bd9baefec0,True
1SJ3_R,1SJ3,R,2004-05-18,73,73,d8f419ea0c61c2e036ece90cd38b12b1020c9f8270134e643f6c8a59afee180e,9d3bbd5ab2a41646873918666418c24c7e22f9c24e6464337ba536de37637c7e,True
1SJ4_R,1SJ4,R,2004-05-18,73,73,d8f419ea0c61c2e036ece90cd38b12b1020c9f8270134e643f6c8a59afee180e,7220d895936e4fce3515006ee330c4afdb1e73a76ea541fa35302c784e1980e4,True
1SJF_B,1SJF,B,2004-05-18,74,74,69a4b3acc1592b4add864e59c106d9f1ed82ac801c34c2cc9bac53eae7f7d31f,1e5361e0c891448567f23e2acf5c16b97aa480d60eb1c25462d1c7a250d2942c,True
1SLO_A,1SLO,A,1996-12-07,19,19,a60993b54e7f8598166664325a0f898b3aa25ed91db9743d12c97dd534edd8de,74488fb4128a9ce67246d62156e0e37fd5cb7a28027b9ffdeaa69a7f7df366af,True
1SLP_A,1SLP,A,1997-04-21,19,19,a60993b54e7f8598166664325a0f898b3aa25ed91db9743d12c97dd534edd8de,a104837aeabd86cd1782ca8152e931b0997fc6f488143bc4653b77a783753c9e,True
1SM1_0,1SM1,0,2004-08-03,2766,2766,a55e4bae8ca3f6870e68211656ce0ec6f21c0df785857195d2e7d75c0e711c70,951c9cfd1ddec8a0916d2d0912c186f4f98596b92aff779547fc5a3b593b05c0,True
1SM1_9,1SM1,9,2004-08-03,118,118,23eba6a6f8f25e3bd2993d87a557b16c6418b08f11bad653d4252015bf3cf609,766a313784c4c8557619be1f790581ecc4e71fc68ad6083c5f95ee8015750984,True
1SY4_A,1SY4,A,2004-04-06,24,24,291b8161a6920c48f9fe1afcc744b13729a08a2659eda9c9af97156ff09409fc,d16c5872197e8f2e78d1fd6a9e571e3c7bf853d1327f7a11dbd2fda75524e316,True
1SYZ_A,1SYZ,A,2004-11-09,24,24,291b8161a6920c48f9fe1afcc744b13729a08a2659eda9c9af97156ff09409fc,871e1ee1b2334f5ee11536be4d70b207899aa56da56f84d34085ada38baaaf82,True
1SZ1_E,1SZ1,E,2004-08-10,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,5ee30f1ed2c0673992ca5731de105f91456f87f878b1d575d209d5b3bf3b0704,True
1SZ1_F,1SZ1,F,2004-08-10,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,688d8bfe4ec5db9c828338fc84caa6bb2e7dc0917b632a949527c34be1377f2f,True
1SZY_A,1SZY,A,2004-04-20,21,21,0644a2bdf9e6d74b6e017e4c5787f2ffae65334a1064e1ce2f9ec728f090d039,5c428bfdc2a178a9736cc9696e15f42dd9b720bfe2d16c7a8dd4260f25389ef4,True
1T0D_A,1T0D,A,2004-06-15,17,17,2784c55d9cbd462fa3375aece1bc196a459a6c0c90f13fde6deef67cf2cbd618,20d710fb8cf556aff84afcf29a35c6bfef4b0f282c11fdfc1e1b92d38c838476,True
1T0D_B,1T0D,B,2004-06-15,16,16,2b687fe3bfa0b40b71f1586569b05b56b06e324e55816d6d3cef0e9c4c6c9a62,29c69edfceda6663b4f7c6054732fa162367f8053426016c937e8798d5690aba,True
1T0D_C,1T0D,C,2004-06-15,17,17,2784c55d9cbd462fa3375aece1bc196a459a6c0c90f13fde6deef67cf2cbd618,c453322892052c570a5abbd4532995ab2bda029aba70367c2a27adbfedeaea46,True
1T0D_D,1T0D,D,2004-06-15,16,16,2b687fe3bfa0b40b71f1586569b05b56b06e324e55816d6d3cef0e9c4c6c9a62,6626615020209531f211b59de95a0448812bd4203b074f1eeacd7c835255ad96,True
1T0E_A,1T0E,A,2004-06-15,18,18,8dbbc22d86a408592799181b8985893622b5cfefc91d546cef2ae580b600468e,f9cc1553df6185d78abb673e27de78f5d1dcb53160050cdba57cca54aca80095,True
1T0E_C,1T0E,C,2004-06-15,17,17,963630490af1bbe4db8b593915c1fa1f2cd37a22324fe06b18794fa8d83ef709,60aa4d610d1ba6cd4be30ab56dd5ca94470cc71a39f7f6dc5cd2768238af9915,True
1T0K_C,1T0K,C,2004-07-20,12,12,9efa04da5fde3f2a9bc28330aa90ff9aba8567624037bc1be8d41c3f2850604c,ef2b22ecd0610ee1eebca0996762b4ae688f8caa49c80075001b6cb4b92afefe,True
1T0K_D,1T0K,D,2004-07-20,15,15,56b1082055f2d6bc65768b491b4eda0af289b8826f2af9ddcdfeaef372ebfb40,fc796fa00cdb01bacda6439b03475691acde6da5f31f3ec68e4b2c54a57d2153,True
1T28_A,1T28,A,2004-08-10,34,34,31b74e961af304a76bfae499e50ed4c695040d9b80fc8f3eacb82b6468bbcbf4,0774e8038750ff29635483b6f2fee3ecab4c05ff3445a37f871b6b28bc4a0986,True
1T2R_B,1T2R,B,2004-06-01,2,2,472e73d796e20aa8ff9059e6316f218e0322548f661ec4dc267507ed66317404,b7fd02fc7efc65cb999454363bf728cf77a603863e14363e97cd2b9b10a81be6,True
1T4L_A,1T4L,A,2004-06-01,32,32,8407fdff85d1808321c08054cd170eaacc9028379af9b5e5047a3f15857f5758,5f7036fc2972f215aade41d1c7bb90fad0636db074bc38877dd6bf5eca853db8,True
1T4X_A,1T4X,A,2004-08-03,6,6,d4bbb3df5dc0087e74b0c761cefd10b2550aaadba26d011e1730d05ed0285b0f,99b533f7c913fa6f45c9b630d94c185e8b35f59a12b5639d9e4bdc9cc707428a,True
1T4X_B,1T4X,B,2004-08-03,6,6,d4bbb3df5dc0087e74b0c761cefd10b2550aaadba26d011e1730d05ed0285b0f,23b56002533f24b599a40c6a651aa6e088be1612cbc2a8c1e9ea9941c9595e4c,True
1TBK_A,1TBK,A,2005-03-01,17,17,6b0451cc24f204c2149338f4bedb7a5f82ecece0ecceac91fe8447ca9124c227,0ccec0c7611adb214d9132ff2e16df3dcc6ceccc51bcbb30249da6f7f2fdf24f,True
1TFN_A,1TFN,A,1997-02-12,24,24,5ca76db3035e308a6febaa054c78c3d215577a7eeb6b9d5478dc41e3d23a0a06,097758c9a00917e50784f6cb46b74853e90f8abbb106ee69a68b48cf5689a538,True
1TFW_E,1TFW,E,2004-08-10,12,12,83b967aa8592d39ddff5ca2667f9cb25698a98172cecef43a8a0f00290633ad8,27f37ab44f62d902b4725af904156861097ce819eaa7cfef22e85705ba6a2589,True
1TFW_F,1TFW,F,2004-08-10,12,12,6fb8114d90944549b52e06b9125c47be477a9d28cfd32ee1ce9e4a5045390afd,8e6279ac8f31c17d2a8e424e3c096a6726d14a5e715127ca78c31a2592624e90,True
1TFW_G,1TFW,G,2004-08-10,13,13,011507443b65cfe1215e0c48a4028f810e0fedd81663def19c53931a6379aadd,e3f351bddcd4e56910928a906a6a9cafd24d76549969b3402853bed6045b5572,True
1TFW_H,1TFW,H,2004-08-10,13,13,011507443b65cfe1215e0c48a4028f810e0fedd81663def19c53931a6379aadd,4dc27d219dbd9bea9016358dae349841cac5d30bba25ae9f8e012b1d34b47f11,True
1TFW_I,1TFW,I,2004-08-10,13,13,011507443b65cfe1215e0c48a4028f810e0fedd81663def19c53931a6379aadd,424faaf904880d71f9cbcb16c80753502edb32854b9c1667e7761d37ea982d91,True
1TFW_J,1TFW,J,2004-08-10,13,13,1001f62a329cbe2c76888471dacabf5825661ffef84b4fe676489aa96a626b00,3428b1f6dc91b3b2042e6d8c1a6b9c91f9f03ef90cb6b823a017876efe3229ac,True
1TFY_E,1TFY,E,2004-08-10,13,13,adb0fad7ff9948889d580dfdebd3b4b8c5a3942976d19bbc56bccf2d4d70e35c,7ac03dca723ce23723002895e7b7141f384d99eed7571c084080f0a1df989056,True
1TFY_F,1TFY,F,2004-08-10,13,13,adb0fad7ff9948889d580dfdebd3b4b8c5a3942976d19bbc56bccf2d4d70e35c,1fb9c4e03a5284db3d4158e7ef6bb76bb68040103d0fd715bcfa3ffa07b6ebc8,True
1TFY_G,1TFY,G,2004-08-10,11,11,18019f6ebe8a53296d30300f157f2cf908e88bb594bc7aa6edfdaa75b66aed0e,3014ee6cd7e440d5e3a15ad3f8df2987fb57a6f5c6e83c8bdd7c8d7e3797a001,True
1TFY_H,1TFY,H,2004-08-10,14,14,0805439ed1332018913ab81811ae3498ded0694db1f381b4546094fa8716b828,ba7f72c0c291ebfa9288b226ea38ef155e4952dc09cdafb0376871c0bb50b416,True
1TFY_I,1TFY,I,2004-08-10,14,14,0805439ed1332018913ab81811ae3498ded0694db1f381b4546094fa8716b828,81f1cf41396f12a629ab0a5cf2001603d2ee6a133913c728021e0266f2bf4ecf,True
1TFY_J,1TFY,J,2004-08-10,8,8,4338252025104ee369e2fb40972337ef41ecb4f0b15f30393213da149f1a7be7,7077f1539619dedc3a7d9255225fd6ccb18bd6847526c45ef39985d827d53ec8,True
1TJZ_A,1TJZ,A,2004-09-28,22,22,6ecd3d51982889586cf59124a6eb44fc41cb779af26e991a9f3da1038d2a5ca6,b442305b49d46cfe04c4b74ced1557aa784fd4a839cdd8f4ddfe2e5858ba6fcc,True
1TLR_A,1TLR,A,1997-11-12,23,23,3cd00990c1ee14e2707975c23b74d83a1f168cf38202ed39113e792016660ea4,9994a72648122dd392013dd8b45e3933ff5aabf39f226818f3851595bbad4385,True
1TN1_A,1TN1,A,1987-01-15,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,0a86707851ce5d43b64e42d76c567b69a812375f91ebd38cc6020d5ac68adf9b,True
1TN2_A,1TN2,A,1986-10-24,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,0a86707851ce5d43b64e42d76c567b69a812375f91ebd38cc6020d5ac68adf9b,True
1TOB_A,1TOB,A,1997-06-16,27,27,a8099f28c595ab0b94319026526a1b5af852aade843356067b494f5a55d9663b,f79f93525ff8143b7ff1bca828750dc8bd055c845da22e33c1760fde3bbd8dfd,True
1TRA_A,1TRA,A,1986-07-14,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,743db6255a1be5ba8397390bd85a87051aafd304a639a788384d8cd495b9bcf1,True
1TTT_D,1TTT,D,1996-12-23,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,0a5289fc3a66419e3fb9788b166c314afabb68172a58b6169977e2f0f2c2f97b,True
1TTT_E,1TTT,E,1996-12-23,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,a91065d7f152629ae99cc8c1e5ee2346c881bdf676f756f5c8d66df59071f8d1,True
1TTT_F,1TTT,F,1996-12-23,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,e1c5398f981caf9bfbab1a91e99b35221bc928d3c0603a7d16b05c47ef3a9035,True
1TUT_A,1TUT,A,2004-12-28,11,11,30bfd4a31f9f208c7a3dd3c1b85169d77d95f4b04e59c1c4e4bf451838adcdb8,fd32065861e1e2f8e7b6aaa1e20890f8a0a06db33a534108b513405b246b4477,True
1TUT_B,1TUT,B,2004-12-28,11,11,e430e77f5bdcc78472da4ada3d67bc6006acd3a9366bb8de8198d91dd9e59848,a58173b27f120f1387934114f22e5c1186553c1400d4037dc4bf70ab98d31a18,True
1TXS_A,1TXS,A,2004-10-05,38,38,9b91c882b965a2f227f53008fbf7a24e0a424b30afa33a0e91bb752aff285520,02d28ead27844f2323ba71b00c454324c208a44fb5dda78ee6a9d238a1d42d70,True
1U0B_A,1U0B,A,2004-11-23,74,74,7ea1d910e49d8f55f4c97f563ea2a79dc436a400ec1a4df3ad8618f94a388cd4,b99dbc922f6b61e7c26c7c2b418d77ce36d20c299b81f233c982ebeccc2965e3,True
1U1Y_R,1U1Y,R,2004-12-07,17,17,92e36029179b61deba24285da175ad5a8d8b8f698fb95bebacb566d8b43cb01a,6a13763ace03dcd95cf3261dd05cbf39fa77ff76f06895e2c9c5e7b3bb0b4be0,True
1U1Y_S,1U1Y,S,2004-12-07,16,16,bb5f823879ed951b6fbc15aeeb20fbf20851b831ce83e0ed773071f680398593,34cce2a929b5efc81a56123cf6a98fc69e31345a54efe7e5b39648eff7a9c3bc,True
1U2A_A,1U2A,A,1998-03-04,20,20,9e9b6ae00d5380ab7489f0d0482acbf83e668094987bdd9b6766ab97e2b71932,164c2bc39e38d8c4c815696431b1dde046bac0dc5aeab5c7645194830bad4c50,True
1U3K_A,1U3K,A,2005-07-12,38,38,d276b4f122c80d118deedc0b52181f28be5dd1f4ebff5ac0411ffb400abce660,3c2581c3a5cd0f8ef0ca5f4fcb59ef9200df894303211b94c186b9775315455e,True
1U63_B,1U63,B,2005-04-12,49,49,66898f13fbec910e9a7b6f226e2cdc425a310672aa2281a1f28551be801cde20,c5ff3edbd2f9018137c837d5b9b66dd01053bb1d52668592131cb531c36e069e,True
1U63_D,1U63,D,2005-04-12,49,49,66898f13fbec910e9a7b6f226e2cdc425a310672aa2281a1f28551be801cde20,6e59760cbddfe03b2000dbd9974f163f719b6de462b4f3deb1ac31ce99b4ca7c,True
1U6B_B,1U6B,B,2004-08-10,197,197,e22cb2dbd79ed60a6836baa03b75ff70f091a14626dde9a620fcf7b2054b6738,7ef18a179109f88446d3c1b0b379c7ce8caf7950e29f0ff2733e6b196f6d47b3,True
1U6B_C,1U6B,C,2004-08-10,22,22,200b738be5f8885dedac7df071dc2c4533b94cdda7a50cf18ad081160354af2b,80d68f8ea9931f958d98b636f383a0185ec222a4a96b75527d60452ec935a832,True
1U6B_D,1U6B,D,2004-08-10,3,3,e956df8371877619aa41515de024a3d4b60ac98e1c80b9821983d9ea702dc815,adf8c1bf2b41cfd9b39f9d9a41f6adc65c89a224e1c09877346b2e7f923d93ea,True
1U6P_B,1U6P,B,2004-11-02,101,101,db9eadfdd9abe35378f3e320bfadccc888cae4a5abf595d4d1ec4346ed081843,5cd33652c61a0b928630e8a3bed5224f44de560c30feb44880a643c6055d5004,True
1U9S_A,1U9S,A,2004-10-26,155,155,73f5e49ec96137aac86992ec1f1744643159d5059584bc85dd2ec938964ca50b,c6810e662e09855c8fb6fcf7133482e31fa78ba40317bc7c4d31d987361a5ca7,True
1ULL_A,1ULL,A,1997-08-20,35,35,5c3e0473daafe6e1d32da99a809992c34116f81dd4633c2dd8ab8615bf071a47,b63ec31fe1de686b7f7b4aa13db9c0816dbed5361bfa511beb9b02ebc8bd504e,True
